org_name,count
Many individual letters,7
One physician,7
Several restaurant and franchise owners,7
10 Individual letters,7
Numerous foreign-trained dentists and students,7
Numerous individual opthalmologists,7
9 individual letters,7
Hundreds of letters from individuals,7
the public,7
therefore,7
"Neutral, note concerns",7
Non received,7
Same as above,7
4/17/95:atrans,7
"R. Scott Jenkins, San Marino resident",7
signature,7
financial,7
reporters,7
Two individual engineers,7
approx.,7
25 letters from individual licensed landscape,6
4/12/93:atrans,6
"International Trade Administration, accessed",6
Japan Business Association (represents many of the groups),6
"Law offices of Cooper, White & Cooper",6
None reported to the Committee,6
Numerous other cities and private businesses,6
Sponsor's Statement. The author,6
"TOTALS: (31 statewide bond issues) $14,596",6
The quick brown fox jumps over the lazy dog. The quick,6
When this bill was heard in the Assembly Health,6
automatic (requires),6
brown fox jumps over the lazy dog. The quick brown fox,6
ciencies,6
costs,6
election,6
firms,6
"for water, sewer im",6
fund defi,6
including,6
jumps over the lazy dog. The quick brown fox jumps over,6
premiums,6
principle,6
provements,6
redemption,6
reverify,6
reverify at time of this writing,6
substances,6
the lazy dog. The quick brown fox jumps over the lazy dog,6
until January 1,6
which contains,6
112 individuals,6
116 individuals,6
283 individuals,6
30 private citizens,6
13 private citizens,6
153 individuals,6
160 individuals,6
190 individuals,6
3 individual,6
479 individuals,6
80 individuals,6
87 individuals,6
91 individuals,6
98 individuals,6
Nine private citizens,6
Several private individuals,6
4 physicians,6
6 letters from individuals,6
20 individual letters,6
21 individual letters,6
23 Individual letters,6
Eight letters from individual Los Angeles/Long Beach harbor,6
Individual insurance agencies,6
Letters from five individuals,6
Numerous individual licensed hearing aid dispensers,6
Numerous individual occupational therapists,6
Numerous senior citizens,6
Over 600 physicians and individuals,6
Several constituent letters,6
several individual dentists,6
7 letters from individuals,6
Letters from four individuals,6
Scores of individuals,6
"Numerous Groups and Individuals, including Traumatologists and Acupuncturists",6
Numerous individual psychologists,6
"numerous individual letters, petitions, and electronic mail",6
Fifteen individuals,6
Numerous individual acupuncturists,6
Numerous individual school districts,6
"I.A.T.S.E., various locals",6
base,6
building industries,6
NOTE: Numerous petitions from individuals have been,6
above,6
Oppose as introduced,6
See above,6
statute,6
argue,6
5/1/95:atrans,6
pharmaceutical manufacturers,6
One private attorney,6
The Coalition includes the following groups,6
on Moral Concerns,6
verify,6
report,6
Several individuals involved in the field of elder abuse,6
administrative,6
Several organizations,6
The department,6
Letters on file from,6
An individual attorney,5
California Attorneys for Criminal Justice contend,5
California Distributors Association in order to help distributors meet the increasing cost demands of their bonding requirements,5
California Pharmacists Association (re-evaluating position),5
DGS Statewide Consolidated Annual Reports for the contracting periods,5
Housing California (coalition of ten low income housing),5
Judicial Council touched on the issues of legal aid fraud,5
Note: These groups were,5
Numerous other businesses and private citizens,5
Numerous small,5
PURPOSE OF THIS BILL. The author,5
Secretary of State Bill Jones (minimum tax),5
Sportfishing Association of California in order to limit the number of trap permits to take finfish and eliminate the incidental take of California sheephead in traps used to take crab and lobster,5
"Supervisor Aaron Peskin, member, San Francisco Board of",5
"Supervisor Chris Daly, member, San Francisco Board of",5
Supporters state,5
The following groups opposed a prior version -- unable to,5
There is no registered to,5
"This bill, supported by the board, the Department of",5
"Various cities, local chamber of commerces' and local",5
"Various students from Samuel Merritt College, Occupational Therapy Department",5
as written,5
clothing,5
conformity section only,5
model,5
on,5
"opposed to SB 945 (Soto) of last year, which this bill is",5
organizations) (Oppose,5
proposed to be amended,5
protest procedure trigger,5
"specified, who have fulfilled the conditions of their probation or been",5
sponsor of,5
substantively similar to.,5
unable to reverify at the time of this writing,5
unless amended,5
327 individuals,5
105 individuals,5
139 individuals,5
185 individuals,5
242 private individuals,5
26 private citizens,5
278 individuals,5
29 private citizens,5
42 private citizens,5
88 private citizens,5
92 individuals,5
10 constituent letters,5
12 letters from citizens and library directors,5
12 professional engineers-safety,5
15 individual Speech-Language Pathologists,5
16 personal letters,5
160 individual letters from all across the U.S,5
"2,500 individuals",5
27 water conditioning company employees & private citizens,5
341 individual insurance agents/brokers,5
40 other identical letters from businesses,5
46-individuals,5
53 petitions,5
758 individual California citizens,5
A.J. oMaco Agostini,5
150+ individuals,5
900+ individuals,5
(106) individuals,5
1 individual citizen,5
1 letter from Individual,5
129 individual letters,5
"148 mobilehome owners and residents (Meadows Mobile Home Park, Riverside)",5
21 letters from individuals,5
24 letters from individuals,5
3 individuals and the following,5
4 individual venison farmers,5
4 letters from individuals,5
47 individual opponents,5
50-individuals,5
A number of current and former Superior Court Judges,5
Individual letters (19),5
"Louie Arrollo, former Mayor",5
Numerous independent escrow agents,5
Numerous individual clinical psychologists,5
Numerous individual physicians and surgeons,5
Three individual letters,5
on Law & Poverty,5
single,5
several letters and phone calls from private citizens,5
Police chiefs of East Palo Alto and Santa Monica,5
Approximately 20 scientists from the University of San,5
Hundreds of individual travel agents,5
Individual victims of cancer,5
"John Carlisle, Merced City council Member",5
"Ken Krause, Waterford City Council member",5
Letters from eight individuals,5
"Ms. Honda's fourth grade class, Manor Elementary, Fairfax, CA",5
Numerous agents and brokers,5
Numerous estheticians,5
Numerous horse owners and horse ranches,5
Numerous individual DVBEs,5
Numerous individual accountants,5
Numerous individual designers,5
Numerous individual massage therapists,5
Numerous individual phone calls,5
Numerous individuals (including individual bail agents),5
former Senator Byron Sher,5
"And, several individuals",5
"Matthew K. Fust, senior advisor to Out Leadership/Quorum",5
Numerous mobilehome park tenants,5
four individual mobilehome owners,5
benefit,5
in part,5
For these reasons I am vetoing this measure,5
NOTE: The bill was substantially amended and the various,5
Not relevant,5
iCloud,5
2007 version,5
To previous version of the bill,5
"bid is submitted, thus attempting to timely verify compliance with the health care expenditure threshold would be extremely difficult",5
but not limited to,5
position on the bill,5
author's office,5
ongoing,5
Enterprise-National-Alamo car rental,5
"Sam Jojola, retired US Fish and Wildlife Service Special Agent",5
"Sheriffs of the following counties: El Dorado, Humboldt, Kern, Los Angeles, Marin, Plumas, Riverside, Sacramento, San Benito, San Bernardino, San Joaquin, San Diego, Santa",5
of the following groups,5
provider,5
race,5
stitute of Oceanography,5
additionally,5
Over a dozen individuals,5
Several thousand private citizens,5
conservation,5
crisis,5
facility,5
"programs, inc",5
Various charter schools,5
"Various cities, local chambers of commerce and local",5
Various elected and business individuals,5
California Legislature,5
Individual dentists,5
Four television networks and one local,5
Several lawyers and law firms,5
Various non-profit housing agencies,5
"Law libraries of Orange, San Diego, San Francisco, Fresno, Calaveras and San Bernardino Counties",5
non-profits,5
industries' associations,5
Letter from,5
"(a) An original ticket seller or a ticket reseller, before listing, marketing, or selling a ticket, shall own, possess, or have the contractual right to sell the ticket",4
"(a) Original sellers, ticket resellers, and ticket resale marketplaces shall be registered with the Secretary of State and be duly licensed, as may be required by any local jurisdiction. (b) A violation of this section shall constitute a misdemeanor punishable by imprisonment in a county jail not exceeding six months, or by a fine not exceeding two thousand five hundred dollars ($2,500) or by both. (c) For the purposes of this chapter, each ticket sold or offered for sale in violation of this chapter shall constitute a separate violation. An action for a violation of this chapter may be brought only by any of the following: (1) The Attorney General. (2) A district attorney. (3) A city attorney of a city that has a population greater than 750,000. (4) A county counsel of a county within which any city has a population greater than 750,000. (5) A city prosecutor in a city that has a full-time city prosecutor, with the consent of the district attorney. (d) In an action alleging a violation of this chapter, the court shall impose a civil penalty of not more than ten thousand dollars ($10,000) for each violation of this chapter. Additionally, the court shall award a prevailing public prosecutor reasonable costs and attorney's fees. In determining the amount of the civil penalty, the court shall consider all of the relevant circumstances presented by any of the parties to the case, including, but not limited to, all of the following: (1) The nature and seriousness of the misconduct. (2) The number of violations. (3) The persistence of the misconduct. (4) The length of time during which the misconduct occurred. (5) The willfulness of the misconduct. (6) The assets, liabilities, and net worth of the defendant. (e) The remedies provided by this section are cumulative to each other and to the remedies or penalties available under all other laws of this state",4
". This bill, as heard in policy committee, was opposed by a",4
10 individual local officials,4
100% Campaign (a collaborative of The Children's Partnership),4
"14 employees of Witco, Inc",4
147 private letters,4
20-year Regional Transportation Plan and periodic,4
228 private letters,4
3 letters from individuals,4
4/18/94:atrans,4
5/2/94:atrans,4
"50 constituents, Riverside County",4
55 letters from individual and health,4
6/20/94:atrans,4
"AB 26 (Caballero) requires CDE to establish and administer a pilot program to license-exempt child care providers in Monterey, San Benito, Santa Clara, and Santa Cruz Counties. This bill is also before this Committee today",4
"AB 60 (Santiago) changes eligibility determination and redetermination for subsidized child care statewide. This bill, also before this Committee today, provides a statewide approach to the issues being addressed in the proposed pilots",4
Administration sponsored legislation this year which,4
"Appraisal Institute, an organization of licensed real estate appraisers",4
Approx. 150 businesses & individuals,4
"Approx. 85 organizations, Boards",4
As heard in the Assembly Committee on Governmental,4
Assembly Committee on Business and Professions as part of its review of the authorities and activities of the boards and bureaus under DCA,4
Based on a previous version of the bill,4
Bay Area Open Space Council (represents 50 local government),4
Beauty and Barber Supply Institute (product manufacturers),4
"Before we keep going down this road, I think we should pause and reflect on how our system of criminal justice could be made more",4
By providing more flexibility in the administration of the air quality,4
"CCC Data Mart, CSU enrollment dashboard, and the UC Data Center",4
California (*representing professional),4
California Coastkeeper Alliance (represents 11 Waterkeeper),4
California Council of Land Trusts (represents over 65 land),4
California Golf Course Superintendents Association (several),4
California Retailers Association (service contract),4
California State Associated Cosmetology Teachers (community),4
Californians do not need yet another report to tell,4
"Californians for Safety and Justice, a co-sponsor of this bill, ""AB 2342 represents sensible parole reform grounded in science and drafted to enhance public safety. It draws upon and expands already successful parts of California law and is endorsed by a broad coalition of criminal justice actors and advocates. AB 2342 will reduce recidivism in California by incentivizing persons on parole to comply with the conditions of parole, pursue educational and vocational goals, and participate in rehabilitation programs for which they can earn reduced terms of supervision. AB 2342 embraces the science that establishes it is counterproductive to inflexibly tie the length of parole to the type of commitment offense and to supervise persons on parole longer than they need to reintegrate into society. AB 2342 allows the length of parole to be responsive to the circumstances of the person under parole supervision, including their conduct while on parole and their ability to acquire educational, occupational and therapeutic skills critical for successful community reentry",4
City of Los Angeles (which chairs the Southern California Emergency),4
"City of Pasadena, ""Removing the roadway from the state highway inventory is a first step in knitting the communities back together",4
Committee analysis of,4
DHS and supported by the Air Resources Board,4
Descendants of the owners of the DeChambeau Hotel in Bodie,4
"Doug Brodie/Jim Watson, authors of ""Big Bad Bodie: high",4
Dozens of cities,4
Each of these bills creates a new crime - usually by finding a novel,4
Federal Receiver appointed by the Court in Marciano,4
"Five letters from Licensed Marriage, Family and Child Counselors",4
Four television networks and one,4
"Health insurance associations oppose this bill, arguing that it will preclude the use of out-of-state medical",4
"Improvement Program (STIP), which is the states",4
Individual letters (51),4
Individual letters from Podiatrists,4
"Individuals, both physicians and others",4
"LULAC National Housing Commission, a subsidy of LULAC and the California",4
"Lack of access to employment and housing are primary factors driving recidivism, criminal records are serious barriers to successful reentry and come at a great cost to California's economy. Nationally, it has been estimated that the U.S. loses roughly $65 billion per year in terms of gross domestic product due to employment losses among people with convictions",4
Letters received prior to 5/27 amendments,4
Los Angeles County officials,4
Los Angeles Neighborhood based Community Development Coalition (Los),4
"MPA Collaborative Implementation Project (includes San Diego, Orange County, Los Angeles, Catalina, San Luis)",4
"NEED FOR BILL. The author, who",4
NOTE - reflects a prior version of the bill,4
"National Health Law Program, which write that Medi-Cal plays a crucial role in providing mental health services in California",4
"National Shooting Sports Foundation, Inc.: ""This is to inform you of the National Shooting Sports Foundation to AB 1669 that would increase the cost of the Dealers Record of Sale (DROS) fee paid by firearms purchasers to fund '...any other activity not listed in this subdivision that is funded by DROS, or any other firearms-related activity required of the department for which no sustainable funding source is provided",4
No need to eliminate 15% good-time credits . Given that the Board of Prison Terms grants very few parole dates for,4
Note: The above positions are based on the previous version of the bill,4
Note: The above positions are based on the previous version of this,4
Numerous businesses,4
Numerous citizen petitions signed by,4
Numerous individuals from outside the Senator's district,4
Numerous judges of the Alameda County,4
Numerous letters from other housecleaning agencies,4
"Numerous letters from parents, educational leaders, teachers and community members",4
Numerous other organizations and manufacturers (list attached),4
O'er the land of the free and the home of the brave,4
One elected officer or chief administrative officer of a,4
Organizations in to the bill worry that the continued establishment of individualized county subsidized child care plans detracts from addressing the greater statewide need for reform,4
"Original sellers, ticket resellers, and ticket resale marketplaces shall maintain records of ticket sales, deposits, and refunds for at least a period of one year after the initial sale",4
"Over the last several decades, California's criminal code has grown to",4
"Over the past several years numerous bills were signed into law that drew from the DROS Special Account. During that time there were no compensating increases in the base DROS fee to cover the resulting increase in DOJ's workload. Even if the DOJ had raised the fee each year since 2004 to account for any increase in the Consumer Price index, there would still be a shortfall of $5.38 per transaction. The Governor's 2019-20 Budget recognized the need to stabilize funding for DROS programs and included $6.9 million in General Funds to address some of the recent workload increases. Unfortunately, this amount does not fully cover the unfunded workload",4
"Peace Officers Research Association of California, ""Current law requires specified persons who have been released on parole from state prison who were imprisoned for a serious felony or an offense requiring registration as a sex offender, and who have been on parole continuously for one year since release from confinement, to be discharged from parole. Current law also requires that specified persons who have been released on parole from state prison who were imprisoned for a violent felony, and who have been released on parole for a period not exceeding 3 years and have been on parole continuously for 2 years since release from confinement, or who have been released on parole for a period not exceeding 5 years and have been on parole continuously for 3 years since release from confinement, be similarly discharged from parole. This bill would instead require all of the persons described, except those imprisoned for an offense requiring registration as a sex offender, who have been on parole continuously for 180 days and during that time have not committed any new offenses or violated the terms or conditions of parole, to be discharged, unless there is good cause, as specified, for the person to be retained",4
R. Brian Kramer,4
Regional Energy Management Assn. (consists),4
Role of the state as earthquake insurer. Opponents argue that,4
SB 1505 (McClintock),4
SEC. 2. Section 22501 of the Business and Professions Code is amended to read,4
SEC. 3. Section 22502 of the Business and Professions Code is amended to read,4
SECTION 1. Section 22500 of the Business and Professions Code is amended to read,4
Sale/etc. of substance in lieu of controlled,4
Several individual inspectors,4
Several individuals who are notaries,4
"Sperry Capital Inc., Sausalito (financial advisor to New)",4
Surface Transportation Policy Project (including 32),4
The California Transportation Commission is currently,4
"The Child Care Alliance Los Angeles writes that while it appreciates the efforts to maximize services within the existing child care subsidy system, it has ""grave concerns"" that the proposed pilot projects do not fix system-wide issues which hamper the effectiveness of these programs statewide. ""In fact, from our perspective, they delay the fixes to the broader system and create unnecessary complexities in the already wide reaching system. ... We believe it is critical to address the full system for all California children and families rather than working county by county on pilot solutions",4
The following groups appeared on the Senate Natural,4
The following is the listing of groups which may still have,4
There is no formal registered to,4
"This bill is supported by the Sierra Club , the Association of California Water Agencies (ACWA), numerous conservation",4
This measure,4
"This proposed language is completely open-ended without any spending constraints and would give the Department of Justice a ""blank check"" to charge the DROS fund for any department costs as long as it could establish a connection to firearms",4
Unknown. However it should be noted that previous,4
Various individuals and specific breed associations and clubs,4
action. The bill was substantially amended by the policy committee,4
activity,4
actually rebuilding California's infrastructure rather,4
addressed by private enterprise,4
agencies listed below have not expressed their views to the Administration on the new version,4
also requires regional transportation agencies and metropolitan planning organizations to complete a,4
an interest in the gaming legislation and which appeared on,4
are currently overexposed due to aggressive marketing of,4
as introduced,4
attorneys and other individuals,4
be amended,4
behavior creates increasing complexity without commensurate benefit,4
biennial inventory of all necessary improvement,4
"bill's sponsor, Xavier Becerra, the Attorney General of California: ""Proposition 63, the Safety for All Act, passed in 2016 and among several provisions related to firearms and ammunition, required sales of ammunition to be conducted by or processed through a licensed dealer. Unfortunately, not all vendors were covered by the resulting law. ""Independent ammunition vendors"" - those that only sell ammunition, are federally-licensed, and are based outside of California - can sell ammunition at gun shows without being required to obtain the same state licenses that are required of California-based vendors. AB 1669 closes this loophole by requiring any entity selling ammunition in the state to be licensed by the state",4
by minor,4
college and R.O.P. cosmetology instructors,4
contact district attorneys' offices for information,4
controlled substance,4
"current provisions, specifically. Some are more than two",4
dated,4
decisions,4
"distribution, matter depicting sexual conduct",4
earlier bill,4
environmental and transportation organizations,4
failed to pass any of the three bills that encompassed,4
fire,4
five,4
"form of human misbehavior. During the same period, our jail and prison",4
from a proposed governmental action pay for the public cost of that,4
"hearing in Assembly Education Committee on April 13, 1994, which would",4
homeowners policies. Opponents additionally argue that the CEA,4
"human, more just and more cost-effective",4
"including ""percentage by weight"" in the definition of THC",4
instead of raw extract,4
insurance and that the CEA is simply a bailout for insurers who,4
"interests, including the California Chamber of Commerce, the California",4
is dangerously expansive at the expense of individual rights,4
is not clear whether these groups remain opposed to the bill,4
listed below,4
"more than 5,000 separate provisions, covering almost every conceivable",4
notice provision suggesting that defendants may wish to,4
number individual letters from lawyers and law,4
of approx. 180 public schools,4
on Litigation,4
org strongly,4
pending in this committee,4
populations have exploded,4
projects for the subsequent five years. Current law,4
proposes a solution that does not meet the sponsors' goals of addressing homelessness and medical care,4
proscribed. This multiplication and particularization of criminal,4
received and are on file with the Senate Governmental,4
regional transportation improvement plans,4
represents government intrusion into an area that should be,4
required to work with the Department of Transportation (Caltrans) to develop the State Transportation,4
sierra ghost town,4
subject to voter approval,4
substance provisions,4
sunset,4
technical and administrative employees,4
than reporting on it,4
that the contaminant levels required for hemp should conform to food standards. Lastly,4
the Bicycle Kitchen/la Bici-cocina,4
the Cannabis for Conservation,4
the Napa Green,4
the state should not be in the business of selling disaster,4
them that the states transportation needs are great. My,4
there should be taxing,4
this package. Time and money would be better spent,4
to authorize the issuance,4
"transportation projects. However, the Legislature",4
trusts state-wide,4
upon appropriation by the Legislature,4
"variety of local government organizations, water agencies and agricultural groups who expressed concern about application of the ""beneficiary pays principle,"" under which, ideally, those who benefit",4
versions of electronic filing legislation before,4
way to characterize and criminalize conduct that is already,4
would have significantly improved the delivery of,4
writes that it,4
149 individuals,4
154 individuals,4
163 individuals,4
188 individuals,4
111 individuals,4
123 individuals,4
125 individuals,4
126 Private individuals,4
142 individuals,4
146 individuals,4
156 individuals,4
17 private individuals,4
170 individuals,4
18 private individuals,4
195 individuals,4
211 individuals,4
215 individuals,4
237 individuals,4
24 private citizens,4
252 individuals,4
26 Private individuals,4
325 private individuals,4
340 individuals,4
341 individuals,4
364 individuals,4
380 individuals,4
384 individuals,4
4 individual,4
41 private individuals,4
43 private individuals,4
48 private individuals,4
60 private individuals,4
73 individuals,4
8 private individuals,4
88 individuals,4
96 individuals,4
One constituent,4
"1 physician (Laryngologist/ENT) - Director, Scripps Center",4
1 physician from Coastal ENT Medical Group (La Jolla),4
"1,210 additional private citizens",4
11 individuals letters,4
"2,685 individuals",4
22 letters from various business owners,4
23 letters from members of the Los Angeles City College,4
246 petitions,4
26 individual letters,4
3 residents of White Sands of La Jolla,4
335 petition signatures,4
4 individual real estate brokerage companies,4
40 faith leaders from across California,4
400 Downey community residents,4
400 individual letters,4
50 private individuals (female executives),4
6 California mayors,4
6 individual mobilehome park owners,4
6 individual paralegals,4
6 private attorneys,4
68 individual supporters,4
70 residents of the Tamalpais in Marin,4
a poll tax,4
"1,015 private individuals",4
"1,349 individuals",4
"2,432 individuals",4
700+ individuals,4
1 letter from General Public,4
10 letters from Individuals,4
132 individual interior designers,4
15 members of the Inlandboatmen's Union - Southern CA Region,4
16 Private patrol operator employees,4
2 Private patrol operators,4
20 individual citizens,4
24 individual letters,4
"3,085 individuals",4
3-individuals,4
40 individual mortgage banking companies,4
5 letters from individuals,4
5-individuals,4
57 Individual letters,4
60 Individual letters,4
A number of ministers,4
City of two individuals,4
"Dozens of letters from individual franchisees in California, including",4
"Dr. Daniel Anderson, MD, individual",4
Eighteen individuals,4
Individual letters (20),4
Individual letters (37),4
Numerous individual mobilehome owners,4
Numerous letters from employees of Harbor Distributing,4
Numerous letters from employees of Mesa Distributing Company,4
Numerous letters from the public,4
"Numerous parents, school and clinic personnel",4
One individual surgeon,4
One letter from an individual,4
"Over 1,000 letters from individuals",4
Over twelve individuals,4
"Receiver Robert Sillen, appointed by the Court in Plata v. Schwarzenegger",4
Several hundred letters from individuals,4
Several individual citizens,4
Subway franchise store owners,4
Three judges from Santa Clara County: Judge R,4
Two letters from individuals,4
Various letters from individuals,4
several phone calls from private citizens,4
transparency,4
Our association,4
CSU Cozen O'Connor Report and UC campus websites,4
"California TGI Policy Alliance, which includes various organizations advocating for TGI consumers, including Translatin@ Coalition, California TGI Intersex Policy Alliance, and TGI Justice Project",4
"The many members of the Coastside Fishing Club, and the Recreational Fishing Alliance",4
Town of Paradise and supported by the County of Butte,4
Approximately 150 station operators and individuals,4
Approximately 50 individual facilities,4
"Blong Ziong, Fresno City council Member",4
City of San Bernardino Council members,4
Dozens of chiropractic patients,4
"Hon. Val Lerch, former Vice Mayor",4
Hundreds of chiropractors and employees,4
Hundreds of individual letters,4
Individual current and former judges and attorneys,4
Individuals (200) including,4
"John Van de Kamp, former California Attorney General",4
"Jurgen and Ulrke Giesel, small pond owners",4
Letter on file from one individual,4
Numerous businesses and individuals,4
Numerous individual optometrists,4
"Numerous individual veterans from VFW Post 10125, Rancho",4
Numerous individuals and breast cancer survivors,4
Numerous private growers,4
an individual dentist,4
approximately 140 individuals. The program was intended to be made,4
individual photographers,4
759 individuals,4
"Anthony Chinn , partially sighted individual and volunteer at Jules Stein Eye Center Low Vision Clinic at",4
