sponsor, The State Building and Construction Trades Council of California	State Building and Construction Trades Council of California	parsed
sponsor, the Victim Policy Institute	Victim Policy Institute	parsed
sponsored a bill, AB 690 (Wood) of the current legislative session, that			none_parsed
sponsored by the Attorney General in response to the mortgage foreclosure crisis	Attorney General	parsed
Sponsored by the California District Attorneys Association, the L.A. District Attorney, and the Crime Victims Action Alliance, who state	California District Attorneys Association, the L.A. District Attorney, and the Crime Victims Action Alliance	parsed
sponsored by the California Labor Federation (Cal Fed), California	California Labor Federation	parsed
sponsored by the Venice Family Clinic, which indicates the pilot project's goals include achieving a better	Venice Family Clinic	parsed
sponsored events			none_parsed
Sponsors (per ): Counties of San Joaquin, Yuba, San	Counties of San Joaquin, Yuba, San	parsed
sponsors and a variety of other environmental advocacy groups that	environmental advocacy groups	parsed
Sponsors listed for individual sections of the bill			none_parsed
sponsors of the bill			none_parsed
sponsors of the bill, the California Consumer Federation	California Consumer Federation	parsed
sponsors state at least ten			none_parsed
Sponsors: California Rural Legal Assistance Foundation	California Rural Legal Assistance Foundation	parsed
Sportfishing Association of California in order to limit the number of trap permits to take finfish and eliminate the incidental take of California sheephead in traps used to take crab and lobster	Sportfishing Association of California	parsed
sporting groups, who advocate a stakeholder-driven reform of DFG's	sporting groups	parsed
sporting purposes. They state not only is this type of sporting			none_parsed
sports organizations, and the lack of consistency in performing and obtaining accurate background checks jeopardizes the safety of our	sports organizations	parsed
spouses to			none_parsed
spouses to obtain five years of continuation coverage, consistent with federal law, if they were previously employed			none_parsed
spread risk, and thereby costs, across a broader pool of employers and individuals. Accordingly, some firms and individuals may pay more than they would otherwise, and some			none_parsed
spring, they expect to spend approximately $40,000 in the current fiscal			none_parsed
Springs, San Jacinto, Santa Ana, Santa Cruz, Soledad, Sonora, Scotts			none_parsed
Springs, Seal Beach, South El Monte, South			none_parsed
spur investments and fund critically needed infrastructure and public			none_parsed
square miles. Altering that structure would have a negative impact on			none_parsed
stability and opportunity for less prosperous families and neighborhoods while opening up new and healthy			none_parsed
stability and reactivity			none_parsed
stability to our teaching staffs			none_parsed
stabilize HFP for the near term			none_parsed
stabilizing premium rates by managing the care provided to			none_parsed
stacking' these policies			none_parsed
staff difficulties which affected its 1991-92 base year calculations			none_parsed
staff during strikes is particularly costly, and impacts patient service			none_parsed
staff needed			none_parsed
Staff RN			none_parsed
staff shift, or the major custody shifts			none_parsed
Staff understands that the IC intended to require that			none_parsed
staff violence due to IST defendants receiving antipsychotic medication			none_parsed
staff who support the goals of the founding charter			none_parsed
staffing and			none_parsed
Staffing levels for the California Highway	California Highway Patrol	parsed
staffing problems as furloughed employees seek higher pay in exempt			none_parsed
staffing ratios, constraints on payments by public and private			none_parsed
staffs without providing additional funds to provide those			none_parsed
staggering number of missing and murdered indigenous cases coupled with the alarming rates of homicide among indigenous people			none_parsed
Stakeholders writing	Stakeholders	parsed
stale-dated warrants, the controller must confirm the check was not			none_parsed
stance to assist federal agents in the enforcement of controlled			none_parsed
stand an earlier Court of Appeal decision upholding the validity of AB 205			none_parsed
stand trial in the criminal court			none_parsed
standard and unspecific relative to any bill			none_parsed
standard as much higher than other standards for relief which govern			none_parsed
standard for review. CAOC	CAOC	parsed
standard for sale of "certified" used vehicles, CMDA	CMDA	parsed
standard of care and treatment requirements in the bill place			none_parsed
standard of proof is not reasonable in the context of this program. The exemption is appropriate and necessary to permit continued efficient operation of the Medi-Cal program			none_parsed
standard procedure. Similarly, the bill requires Medi-Cal to			none_parsed
standard, and that rejected applicants are advised as to the reason			none_parsed
standard, or on any other objective criteria....Instead, it would expressly			none_parsed
standardization that would result from the certification of laboratories would additionally state response, product recall, or even trade sanctions from other			none_parsed
standardized form for sealing juvenile records, plus a requirement that			none_parsed
standardized plans, while also requiring them to offer standardized			none_parsed
standardized regulatory impact analysis with respect to the adoption, amendment, or repeal of a major regulation ($50 million or more), proposed on or after November 1, 2013			none_parsed
standardized reporting form and procedures and post			none_parsed
standards and criteria not necessarily applicable to a workplace			none_parsed
standards are almost always less stringent that California's			none_parsed
Standards Board have been effective and should be			none_parsed
standards due to differences in state and local perspectives regarding			none_parsed
standards for determining pupil retention, and may			none_parsed
standards for SDGT are already in place and that the bill adds a new			none_parsed
standards limit compensation to tissue donors to reimbursement of costs			none_parsed
standards of AB 1634			none_parsed
standards of care without mandating specific modalities of care			none_parsed
standards organization (of which B Lab	B Lab	parsed
standards to determine if rates are excessive, inadequate or unfairly discriminatory. Would like to suggest a statutory standard, for			none_parsed
standards to group homes to drug rehabilitation facilities-and thus could be costly and confusing to implement. The League	The League	parsed
standards to protect the best interests of children placed outside of the country			none_parsed
standards would improve, if California would join 32 other			none_parsed
standards, and that by virtue of DOC's mismanagement of its	DOC	parsed
standards. ASRM	ASRM	parsed
standards. The SMARTER Balanced Consortium received $176 million in	SMARTER Balanced Consortium	parsed
standards. Therefore, creating a program that combines more strict clean			none_parsed
standby generators without being provided a tax credit to do so. If the generator conveys a market advantage to a service station, then it will			none_parsed
Start, Mothers Against Sexual Abuse, Los	Mothers Against Sexual Abuse	parsed
Starting with 2014, businesses with 50 or more full-time employees must			none_parsed
startup grant, these schools would then be required			none_parsed
state academic standards, and parent and community involvement in their			none_parsed
state agencies continue to violate the law. CASE	CASE	parsed
state agency despite his past dishonesty and neglect of duty			none_parsed
state agency such as the Department of Consumer Affairs	Department of Consumer Affairs	parsed
state agency, such as DHS or the Department of Justice	DHS	parsed
state and federal government steps in			none_parsed
state and local efforts to address the current correctional capacity			none_parsed
state and local practice needs additional restrictions and oversight			none_parsed
state assessed property tax revenues were not distributed as			none_parsed
State Auditor Report on DOI . The State Auditor in	State Auditor	parsed
State Auditor's report, February	State Auditor	parsed
State Auditor's report, February 2022, "K-12 Strong Workforce Program	State Auditor	parsed
State Bar of California if it were amended to give the State Bar all of the requested fee increases	State Bar of California	parsed
State Board of Equalization to improve administration of various tax laws	State Board of Equalization	parsed
State Building and Construction Trades Council is the sponsor of this measure and	State Building and Construction Trades Council	parsed
State Building and Construction Trades Council of California and other union groups	State Building and Construction Trades Council of California	parsed
State Building and Construction Trades Council of California and supported by other labor unions	State Building and Construction Trades Council of California	parsed
State Building and Construction Trades Council of California and supported by Vulcan Materials Company	State Building and Construction Trades Council of California	parsed
State Building and Construction Trades Council of California to require a new certification requirement for contractors	State Building and Construction Trades Council of California	parsed
State Building and Construction Trades Council of California, with an "oppose," position	State Building and Construction Trades Council of California	parsed
State Coastal Conservancy is the right agency and better positioned	State Coastal Conservancy	parsed
State Constitution protects Americans from government seizure of private			none_parsed
state contracts for DVBEs would be unwise. Opponents			none_parsed
state currently provides a check and balance on medication			none_parsed
State Department of Education in order to improve access to learning resources adopted by the State Board of Education and local education agencies	State Department of Education	parsed
State DVA to codify an appointment process	State DVA	parsed
state employment for skilled workers and attract capital investment to			none_parsed
state entity-the PUC. TURN	TURN	parsed
state general obligation bonds approved by the electorate after January 1, 2000. This program would			none_parsed
State government also uses retired annuitants and could be affected by			none_parsed
state has consistently shown			none_parsed
state has had a large surplus of federal SCHIP funds and has reverted money to the federal government and other			none_parsed
state has provided $890 million over the last 4 years in grant funding			none_parsed
state has provided $890 million over the last four years in grant funding			none_parsed
state has undertaken major behavioral health reforms intended			none_parsed
state in the country			none_parsed
State law already requires that firearms dealers enact security measures to avoid theft. Local jurisdictions can-and have-gone further by adding additional specific requirements. I			none_parsed
State Lottery Commission in order to make it more convenient to play lottery games	State Lottery Commission	parsed
State of California can	State of California	parsed
State of California to provide trade services	State of California	parsed
state offense with enhanced penalties justified as 'education			none_parsed
State Parks also	State Parks	parsed
state personal income tax surcharge of 1 percent that applies			none_parsed
state prison. In 2012, the Santa Clara District Attorney (D.A.) filed	Santa Clara District Attorney	parsed
state privatization contracts are often unnecessary and violate state			none_parsed
state property purchased with GF monies to payment of principal and interest on the Economic Recovery Bonds approved in March 2004. When			none_parsed
state public works projects, adverse court judgements are			none_parsed
state revenues			none_parsed
state services and allowing people to help themselves			none_parsed
state should pursue and			none_parsed
state should take the time to review every aspect of this			none_parsed
state the change in timeline will force school districts to give notice			none_parsed
state the presence of an underground economy in California not only			none_parsed
state the zones will lead efforts			none_parsed
State Treasurer to streamline governing school bond elections and issuance	State Treasurer	parsed
State Treasurer to streamline some procedures governing school bond elections and issuance	State Treasurer	parsed
State Treasurer to streamline the complex procedures governing school bond elections and issuance	State Treasurer	parsed
State Treasurer's California Debt and None on file	State Treasurer's California Debt	parsed
State Water Board also	State Water Board	parsed
State Water Board further	State Water Board	parsed
state will explore a promising pathway towards remediating Brownfield sites in job- and transit-rich areas			none_parsed
state's large electric and gas utilities			none_parsed
state's large electrical corporations and the California Chamber of Commerce	California Chamber of Commerce	parsed
state's largest electric IOUs and the California Chamber of Commerce	California Chamber of Commerce	parsed
state's largest IOUs and the Coalition of California Utility Employees	Coalition of California Utility Employees	parsed
state's right to self-determination. In addition to being in line with			none_parsed
state, "?imagine a person who has a drinking or substance			none_parsed
state, "AB 780 provides that, in the event of a future increase or			none_parsed
state-generated, authoritative list of products containing DMX. Grocers	Grocers	parsed
state. However, since the letters received in support of the previous version contain general opposition to the concept of redevelopment agencies exercising eminent domain, they may			none_parsed
state. The state legislature can and should clarify that state and local			none_parsed
state: "AB 13 will bar parents from meaningful participation in their			none_parsed
state: "The subsequent contractor will be forced to either: (1) displace			none_parsed
Stated otherwise, by virtue of doing basic estate planning, TEXCOM	TEXCOM	parsed
Stated position on SB 101 (Chesbro 2003-2004)			none_parsed
stated within the advertisement			none_parsed
statement and thereby render those who do not as potential			none_parsed
statement has been forwarded to the committee on their behalf			none_parsed
states "I am writing to express strong			none_parsed
States and Canada International Brotherhood of Electrical Workers	International Brotherhood of Electrical Workers	parsed
states California is facing a severe provider shortage			none_parsed
states CSAC	CSAC	parsed
states dentistry was hit hard by the COVID-19 pandemic			none_parsed
states it is the local government that bears the burden of proving by a			none_parsed
states it would protect Californians with chronic conditions by implementing concepts from federal guidance and state policy			none_parsed
states large IOUs and the California Chamber of Commerce	California Chamber of Commerce	parsed
states that "because torture is already a separate felony			none_parsed
states that 18 months is too short a limitation and that they do not			none_parsed
states that a better approach is to ensure that counties fulfill their			none_parsed
states that advanced practice nurses, including nurse			none_parsed
states that allowing a master's level mental health provider			none_parsed
states that basic service rates remained essentially frozen until 2008			none_parsed
states that have implemented the National Conference on Weights and Price Verification Guidelines - "Handbook 130". This	National Conference on Weights and Price Verification Guidelines	parsed
states that health savings account (HAS) contributions should not count			none_parsed
states that nothing prevents an employer from incorporating into existing			none_parsed
states that passage of benefit increases without system reform			none_parsed
states that patients make decisions about their healthcare based on what the patient can afford. Yet often			none_parsed
states that the bill would "expand the availability of professional			none_parsed
states that there are currently only seven ICF/DD-CNs in			none_parsed
states that they			none_parsed
states that this provision parallels state law on forensic			none_parsed
states that to fully support the bill two issues must be addressed. First, that the local agencies, San Diego, San Bernardino and Riverside, that	San Diego, San Bernardino and Riverside	parsed
states that under realignment, counties take on the considerable risk			none_parsed
states that when the transit district was			none_parsed
states that while California ACEP	California ACEP	parsed
states that while they			none_parsed
states that, given the current strains on the health care system, AB 8			none_parsed
states that, while the intent of the bill is laudable, they			none_parsed
states the following			none_parsed
states to pursue these goals, and that Congress needs to explore other			none_parsed
states we are pleased to be working with the authors' offices to explore how the Climate Innovation Fund can best	Climate Innovation Fund	parsed
states, "Assembly Bill 1964 addresses an exploited loophole in the Unsafe			none_parsed
states, "making the names of persons who participate in a "decision			none_parsed
