continued and Hearing			none_parsed
continued employment of the bureau's staff in their current functions			none_parsed
continued to irresponsibly breed unwanted animals. Without this tool the animals would have ultimately become a euthanasia statistic			none_parsed
Continued--- STAFF ANALYSIS OF SENATE BILL 921 (Kuehl) Page 13 Health Care for All California	Health Care for All California	parsed
continues that strong American philosophy." The AIDS Project of Los Angeles	The AIDS Project of Los Angeles	parsed
continues to punish people who have offended, paid their debt and are trying to make their way in the world by obtaining a			none_parsed
continuing education. As with other health and social services			none_parsed
continuing environmental degradation of our watersheds			none_parsed
continuing to work together, and with continued discussion and agreement on			none_parsed
continuous appropriation status to annual appropriation status			none_parsed
continuous operation to develop and			none_parsed
continuously appropriated for the CalWORKs program			none_parsed
Contra Costa County also	Contra Costa County	parsed
contract - such as doctor's visits - the bill will			none_parsed
contract and, depending on the scope of the contract, may require			none_parsed
contract beds for the Prisoner Mother Program and 63 contract beds for			none_parsed
contract for power sales as a condition to obtaining a permit			none_parsed
contract funds would			none_parsed
contract with an independent academic entity			none_parsed
contract with government entities, suffered at least three data breaches			none_parsed
contract with third parties. These contracts could be done on a			none_parsed
contract with third party agents in pursuing such activities. Passage of this measure will continue to allow disclosure of limited confidential			none_parsed
contract. They			none_parsed
contracting by establishing a single point of contact known			none_parsed
contracting for acceptance of such honoraria, the employee shall disclose			none_parsed
contracting for these services would be more cost effective. The Council	The Council	parsed
contractor's failure on a past contract reflects an inability to perform			none_parsed
contractor, often falls on the owner when a lien against the property is recorded. "It is harsh enough when an innocent			none_parsed
contractor. The state can better protect employees of contractors by improving the education of contractors, increasing enforcement resources, and tightening licensing			none_parsed
contractors are complying with UC policies and all federal, state, and local laws. Finally, the program will include annual compensation audits			none_parsed
Contractors Association, in opposition, raise the following concerns	Contractors Association	parsed
Contractors Association, oppose the increased threshold for	Contractors Association	parsed
contractors license hundreds of individual software components and programs from third party developers, and that even with extensive			none_parsed
contractors that willfully violate prevailing wage law and permanently			none_parsed
contractors who would be paying the required prevailing wage could still			none_parsed
contracts contain provisions that address how and when notice of changes to			none_parsed
contracts under a PLA and that workers on a PLA would not be forced to			none_parsed
contracts with local agencies. While CCPOA	CCPOA	parsed
contracts would meet this threshold. Should the committee exclude low value life insurance contracts			none_parsed
contracts, but the bill would restrict the hiring practices of successor contractors to the pool of employees of the prior			none_parsed
contracts, or that plan to do so, may			none_parsed
contracts. According to supporters, a March 2009 study conducted by the Service Employees International Union, Local 1000 found that the state	Service Employees International Union, Local 1000	parsed
contracts. C.A.S.H	C.A.S.H	parsed
contracts. The opponents	The opponents	parsed
contracts." Opponents	Opponents	parsed
contractual relationship between the designated local authority and CalPERS, AB 1175 is a critical step to finalize the dissolution of redevelopment agencies	CalPERS	parsed
contractually, insurers should be required to use a scientifically valid and unbiased methodology that applies to all hospitals, instead of allowing			none_parsed
contrary to key, fundamental criminal law principles, including ensuring			none_parsed
contrary to previous agreements. The Department of Finance also notes	Department of Finance	parsed
contravene existing law, as the Administration interprets	the Administration	parsed
contribute to greater completion rates			none_parsed
contribute to pesticide drift exposure. Additionally, numerous agricultural associations, including the California	numerous agricultural associations	parsed
contributes to increased disease and increased costs for both			none_parsed
contribution amount for the borrower and lender to CalCAP reserve			none_parsed
contribution, the taxpayer could take a deduction on state taxes for the same amount and reduce taxable income. Assume this taxpayer is subject			none_parsed
contributions and assessments to the self-insured group for			none_parsed
contributions by lawyers to legal services			none_parsed
contributions from a parent's payroll in its support			none_parsed
contributions to any of 15 funds listed on the state PIT return. The contributions are in addition to tax liabilities so they do not directly			none_parsed
contributions to the Program			none_parsed
contributions to the very same organizations. This would result in			none_parsed
contributions, the taxpayer may deduct the amount of the check-off on the subsequent year's income tax return, reducing state tax collections			none_parsed
contributor is either the applicant for, the subject of, or an			none_parsed
Control (Bureau) within the Department of Justice approved the play	Department of Justice	parsed
control has not necessarily changed			none_parsed
control is imposed			none_parsed
control of mosquitoes and the diseases they can spread, and potentially			none_parsed
control over costs. Additionally, regardless of who pays the bill, GPS is			none_parsed
control systems. ARB staffing and enforcement programs have not been	ARB	parsed
control through direct or indirect ownership will trigger a reassessment			none_parsed
control, encouraging DJJ to "consider changes with respect to	DJJ	parsed
control. In its letter of opposition, WMA writes, "Even though the conversion process is a fair and important option for all the parties	WMA	parsed
controlled game in bad faith and in violation of other provisions of			none_parsed
controlled substance offenses be prohibited from volunteering in public schools			none_parsed
controlled substances in the course of treatment for a			none_parsed
Controller and a sunset date			none_parsed
Controller's Office a request for substantial			none_parsed
Controller's Office to make recommend actions for			none_parsed
