Coalition, which			none_parsed
Coalition, who			none_parsed
coalitions also			none_parsed
coalitions of bail agents	coalitions of bail agents	parsed
Coalitions of local governments	Coalitions of local governments	parsed
coastal resources			none_parsed
cocaine and heroin. And while we			none_parsed
cocaine, not decreasing penalties for cocaine base			none_parsed
code defines an "excessive amount" of administrative			none_parsed
code for most of the third-party software incorporated into			none_parsed
Code section 1203.4a, which applies to misdemeanor and infraction cases			none_parsed
Code Section 3304(d) was satisfied by notification to the subject			none_parsed
code section to 758.8			none_parsed
Code, while not precluding additional elements to be			none_parsed
coders, but it does not provide the type of information a			none_parsed
codification of CDCR's Operation Disconnect	CDCR	parsed
coffee shops, restaurants, and public parks. Open carry advocates seek to	Open carry advocates	parsed
cognizant that we live in difficult times and county senior services are			none_parsed
collaboration between counties and cities will best serve Californians and not only allow counties appropriate control over their own general			none_parsed
collaboration efforts			none_parsed
Collaborative can go to regional entities and			none_parsed
collapse of Skid Row Housing Trust (SRHT)	Skid Row Housing Trust	parsed
collapsing prior to closing. It should be noted that the bill does not			none_parsed
collect and deliver providers' personal information to provider			none_parsed
collect, prepare, label, and store blood in accordance with Standards for			none_parsed
collected and deposited by the county auditor-controller into the Redevelopment Property Tax Trust Fund. Included in the list of enforceable obligations are legally enforceable payments required in			none_parsed
collected is likely to be misrepresented because it will be			none_parsed
collected through the CURES program			none_parsed
collected, and there would be a cost savings to the county because the cost of collection, apprehension, and incarceration will be reduced			none_parsed
Collecting signatures is a common sense and democratic way to demonstrate community			none_parsed
collection agency and a Medi-Cal provider or billing service that works on			none_parsed
collection agency debt collector are halted and notify the patient accordingly. (e) Commencing July 1, 2010, all contracts between a third-party			none_parsed
collection agency debt collector, the Medi-Cal provider shall promptly			none_parsed
collection and distribution program			none_parsed
collection cases, and therefore should apply to all judicial proceedings			none_parsed
collective bargaining. Additionally, these representatives			none_parsed
collectively bargain by clarifying procedures and rights during several			none_parsed
collector provides the provider with proof of the patient's Medi-Cal eligibility. (g) (f) If a A Medi-Cal provider or third-party collection agency debt			none_parsed
collector shall be deemed to be in violation of subdivision (a) of Section			none_parsed
Collectors are targeting wrong debtors, they are collecting on incorrect amounts, and the consumer has no way to determine the truth of their			none_parsed
college student hanging out in front of a liquor store be			none_parsed
colleges and universities should employ sufficient learning			none_parsed
Colleges are currently impacted and the system should			none_parsed
colleges as eligible entities to receive loans would			none_parsed
colleges that will compete with their ability to provide			none_parsed
colleges. Current law provides that funds remaining			none_parsed
collision. Drivers that do not respect these basic duties do not deserve			none_parsed
combat this deficit, the Department of Conservation has had to implement	Department of Conservation	parsed
combating hunger in our communities			none_parsed
combination of technologically feasible and cost-effective measures. It			none_parsed
combined populations of over 5 million residents, by making them			none_parsed
come into communities with promises of economic benefit only to have the opposite effect. In fact, they state, studies indicate that superstores			none_parsed
come into play after the damage is done to investors and shareholders. Supporters also			none_parsed
come under a 15% administrative cap would reduce the availability of low-cost insurance options to			none_parsed
come with registration papers. Because working police dogs spent their			none_parsed
commenced operation very recently. A change of this			none_parsed
commented on a prior version of the bill that "California's Early Learning and Care Master Plan has set a goal to strengthen programs and services			none_parsed
COMMENTS The DTSC	DTSC	parsed
commercial computer technicians. AB 1817 is pending in Assembly			none_parsed
commercial dog breeders	commercial dog breeders	parsed
commercial insurance providers and Medi-Cal managed care plans to help inform the development of a second notification about their eligibility for behavioral health treatment and services			none_parsed
commercial properties will add to the costs of production and affect			none_parsed
commercialized in any case. Proponents also			none_parsed
commission is proud			none_parsed
commission launched the program in 1998			none_parsed
commission member in a manner satisfactory to the appointing authority			none_parsed
commission to operate with private funding, including potential funding			none_parsed
commission will have too narrow of a focus-testing and certification of spoken language reporters-that appears to			none_parsed
Commission with experience with supportive housing services ensures that			none_parsed
Commission, San Gabriel Valley Economic	San Gabriel Valley Economic Commission	parsed
commission, which would include investigating the failure of companies to			none_parsed
Commissioner (in concept) (current version of the bill)			none_parsed
Commissioner General, Special Envoy & Personal			none_parsed
Commissioner General, Special Envoy and Personal			none_parsed
commissioner to collect attorney fees in addition to treble			none_parsed
Commissioner to regulate the industry. MICA also	MICA	parsed
Commissioner, that is charged with interpreting and enforcing			none_parsed
commissions, purses, breeder's awards, and state license fees			none_parsed
commit the crimes with which he was charged			none_parsed
commitment as a SVP is likely to engage in sexually violent			none_parsed
commitment from the author's office that there must be			none_parsed
commitment order, without deduction of credits			none_parsed
commitment to enhance the protection of the grasslands ecological area and to prohibit the construction of a station in the Los Banos area. AB 3034			none_parsed
commitment to provide free care and payment assistance to a			none_parsed
commitments expire, personal circumstances change and lost			none_parsed
committed one of the above offenses			none_parsed
committed to the program			none_parsed
Committee Act, which requires a diversity of views to			none_parsed
committee amendments			none_parsed
Committee Amendments			none_parsed
committee analysis			none_parsed
Committee analysis, in general, California law prohibits wiretapping. (Penal Code Section 631.) However, a judge may grant a wiretap if, after			none_parsed
Committee as a result of opposition to the underlying			none_parsed
Committee at the Vocal Group Hall of Fame	Vocal Group Hall of Fame	parsed
Committee goes on to note the CEC receives roughly $6 million in ongoing funding	CEC	parsed
Committee has been instrumental in elevating the awareness of quality-of			none_parsed
Committee has issued commemorative stamps honoring other minority			none_parsed
Committee is unaware if these organizations and individuals continue			none_parsed
committee is unaware of the disposition of past			none_parsed
committee last year on 6/16/99 to Senate Appropriations where it	Senate Appropriations	parsed
Committee many wish to delete the requirement for the triennial "standard of excellence" list and instead require DWR's report summarizing UWMPs to prominently	DWR	parsed
Committee process offers the best opportunity to consider a			none_parsed
committee provisions requiring DHS to identity the statute, regulation or rule being violated when issuing a warning of improper billing. In addition, there are several provisions	DHS	parsed
Committee staff has been advised that there are no objections by employers			none_parsed
Committee staff has been unable to determine who would be			none_parsed
Committee staff note due to recent amendments, previous opposition has been removed			none_parsed
Committee staff note the support listed below were based on previous iteration of the bill			none_parsed
Committee staff that it agrees that an easement holder should not be			none_parsed
Committee staff understands it is the author's intent to work with the Western States Petroleum Association to address their concerns regarding the need to balance transparency and security	Western States Petroleum Association	parsed
Committee that adds, "related to combat," after "PTSD," is problematic, since veterans are not the only members of the target population counties			none_parsed
committee to limit the application of the bill's signage			none_parsed
committee will help honor the sacrifices of our disabled veterans by ensuring their families can access the comprehensive educational			none_parsed
Committee, at which time the author agreed to adopt certain			none_parsed
Committee, Health Net expressed opposition because it felt a	Health Net	parsed
Committee, the American College of Obstetricians and Gynecologists (ACOG), District IX opposed absent amendments to	American College of Obstetricians and Gynecologists (ACOG), District IX	parsed
Committee, the authors of SB 92 and SB 112 were asked			none_parsed
Committee, the do pass motion should include the action to			none_parsed
Committees on Public Safety Regarding the California Department of the Youth Authority, (May 16, 2000.) (http://spsf.senate.ca.gov/jointinformationalhearingon thecaliforniayouthauthoritymay162000.)	California Department of the Youth Authority	parsed
committees, the California Psychological Association (CPA) was	California Psychological Association (CPA)	parsed
committing similar crimes with similar backgrounds			none_parsed
common in local assessment ballot elections and extends them in statute			none_parsed
common interest development from foreclosure due to disputed assessment and associated charges amounting to less than $1,800. In an effort to remove			none_parsed
commonly pay employees at the minimum wage rate			none_parsed
commonly performed in community hospitals. Although UC contracts do not	UC	parsed
commonplace. These crimes have a corrosive effect on public safety and quality of life of the surrounding neighborhoods in which the medical			none_parsed
communicate with other inmates throughout the state and have been used in			none_parsed
communicated formally and informally with			none_parsed
communication from other two IOUs-Pacific Gas and Electric Company and Sempra Energy-though both opposed the bill in policy committee, presumably for similar reasons	Pacific Gas and Electric Company and Sempra Energy	parsed
communication would continue to be subject to a search warrant and would			none_parsed
communication, and is contrary to the (internal affairs)			none_parsed
communications and permitted wiretapping only during the investigation of specified offenses involving controlled substances. The Legislature			none_parsed
Communications Committee at Saint Frances Cabrini School in San Cabrini School in San Jose	Saint Frances Cabrini School	parsed
communications to make a comparison			none_parsed
communications. The law already provides for this privilege when a			none_parsed
communities and communities of color because of the racial disparities in			none_parsed
communities, and preserve the right to future water development as			none_parsed
communities: Front-line officers literally have the authority to deprive			none_parsed
Community Alliance with Family Farmers] [a]re	Community Alliance with Family Farmers	parsed
community based organizations to conduct innovative reentry programs that			none_parsed
community case management services and the assessment of individual			none_parsed
community center prior to being notified by the			none_parsed
community clients with complex needs, let alone the current DC residents			none_parsed
community clinics which have had a similar provision in place for			none_parsed
community college students struggle with how to navigate the higher education system and access			none_parsed
community college system vs. students who lack the necessary language, computer, and mathematical skills necessary for college success			none_parsed
community colleges consistent with declining enrollment			none_parsed
Community Economic Resilience Fund Program provides financial	Community Economic Resilience Fund Program	parsed
Community Energy resource			none_parsed
community expertise in oversight			none_parsed
community investing policy that is well within			none_parsed
community living arrangement. Given the positive			none_parsed
community living arrangements, the self-determination pilot			none_parsed
community most impacted by homelessness. It has been proven			none_parsed
community of both Labor organizations and employer associations who have	Labor organizations and employer associations	parsed
community organizations are successfully deploying trained peer			none_parsed
community resource programs			none_parsed
community treatment program for women sentenced to state prison who have			none_parsed
community until well into his or her medical career			none_parsed
Community Water Center and a number of environmental and environmental justice organizations	Community Water Center	parsed
community-based non-profit corporations designated by the Department of Rehabilitation to assist people with	Department of Rehabilitation	parsed
community-based outreach			none_parsed
community. Any proposed legislative solution must outline the roles and responsibilities of each involved agency. According to ARCA, AB 1089	ARCA	parsed
community. The American Motorcyclist Association	American Motorcyclist Association	parsed
commute benefits			none_parsed
compact also			none_parsed
Compact′s preamble			none_parsed
companies already employ only California-licensed physicians, and			none_parsed
Companies deciding where to site their operations are looking first at those			none_parsed
companies doing business in California to register with the Office of Real Estate Appraisers and enacted a set of allowable and prohibited	Office of Real Estate Appraisers	parsed
Companies Edward and Peggy Kasaba			none_parsed
companies in a separate proceeding. If such a rationale were legitimate, the PUC could suspend its work every time a legislator introduced	PUC	parsed
companies states it does not			none_parsed
companies still enjoy a market share exceeding 90 percent, and that in such an environment, "regulation remain essential to			none_parsed
companies that incur huge losses during a recession would be			none_parsed
companies to individually propose additional optional rating			none_parsed
companies to remove all nexus with California in order to			none_parsed
companies who have a responsibility to their shareholders, taking the focus away from students. CTA	CTA	parsed
companies with little or no capital investments			none_parsed
companies, social workers, and the Western Center on Law and Poverty	Western Center on Law and Poverty	parsed
companies. Opponents further			none_parsed
companies. Supporters also			none_parsed
companions of single parents. The bill creates a legal			none_parsed
company could not screen applicants before hiring them to work at a			none_parsed
company employees & private citizens (27 letters)	company employees & private citizens	parsed
company that publishes textbooks or other course materials.specifically			none_parsed
company was involved in the deportation but doesn't want to acknowledge it			none_parsed
company's affairs thoroughly, evaluate the company's			none_parsed
Company, et al., vs. Roxannie Gillespie, found mortgage			none_parsed
comparatively small, the cumulative effects of mandates will			none_parsed
compared to community/home long term care services, and it is possible that			none_parsed
comparing that progress to standards. I am normally a			none_parsed
compartment of the vehicle			none_parsed
compelled takedown orders risk becoming impermissible prior restraints. They cite Balboa Island Village Inn			none_parsed
compelled to plea bargain and admit a lesser offense - even if he had			none_parsed
compensated at market rate for legal work undertaken on behalf			none_parsed
compensation and reimbursement of lost wages while avoiding			none_parsed
compensation case is being delayed for investigation or pending			none_parsed
compensation costs. In most cases, they			none_parsed
compensation costs. They further			none_parsed
compensation decisions are best made by the trustees and that recent			none_parsed
compensation in 728 audited cases in 1995, and $473,961 in			none_parsed
compensation to donors of reproductive health tissues			none_parsed
compensation to provide these services is adequate to assure			none_parsed
compensation, among other budget reduction measures. Both segments have			none_parsed
compensation, in addition to reimbursement of expenses, to donors of sperm and ooctyes (human egg) for fertility treatment, conflict with AATBs	AATBs	parsed
compensation, proving by a preponderance of the evidence that he did not			none_parsed
compensation, the current procedures make it difficult for wrongfully			none_parsed
compete for federal funds under the 2008 Farm Bill. Finally, the sponsors			none_parsed
competencies, reviewing applications for licensure, and issuing licenses			none_parsed
competency, narrowing the types of documents subject to			none_parsed
