org_name,count
"(a) For purposes of this section, the following definitions apply: (1) ""Opioid medication"" means an opioid analgesic drug product, including, but not limited to, an abuse-deterrent opioid analgesic drug product. (2) ""Prescriber"" means a person licensed, certified, registered, or otherwise subject to regulation pursuant to this division, or an initiative act referred to in this division, who is authorized to prescribe opioid medication. (b) A prescriber authorized to prescribe a Schedule II controlled substance shall comply with this section when prescribing opioid medication to a minor. (c) A prescriber shall not prescribe more than a five-day supply of opioid medication to a minor. unless the prescription is for any of the following: (d) Subdivision (c) does not apply if the prescription is for any of the following: (1) Management of pain associated with cancer. (2) Use in palliative or hospice care. (3) Management of chronic pain not associated with cancer. (4) Treatment of a substance use disorder. (5) Sickle cell disease. (6) Acute intermittent porphyria. (d) (e) Except in the case of a prescription for a use listed in subdivision (c), before prescribing a minor a course of treatment with opioid medication, regardless of whether the dosage is modified during that course of treatment, a prescriber shall do all of the following: (1) Assess whether the minor has taken or is currently taking prescription drugs for treatment of a substance use disorder. (2) Discuss with the minor and the minor's parent or guardian, or other authorized adult, all of the following: (A) The risks of addiction and overdose associated with opioid medication. (B) The increased risk of addiction to opioid medication to individuals suffering from mental or substance abuse disorders. (C) The dangers of taking opioid medication with benzodiazepines, alcohol, or other central nervous system depressants. (D) Any other information deemed necessary by the prescriber. (3) Obtain verbal consent for the prescription from the minor's parent or guardian, or authorized adult. The prescriber shall note the consent in the minor's record. (e) (f) Subdivision (c) and paragraph (3) of subdivision (d) (e) shall not apply if the minor's treatment with opioid medication meets either of the following criteria: (1)The treatment is associated with, or incident to, a medical emergency as documented in the minor's medical record. (2)In if, the prescriber's professional judgment, complying with subdivision (c) or with paragraph (3) of subdivision (d) (e), respectively, with respect to the minor's treatment would be detrimental to the minor's health or safety. The prescriber shall document in the minor's medical record the factor or factors which the prescriber believed constituted cause for not fulfilling the requirements of subdivision (c) or paragraph (3) of subdivision (d) (e). (f) (g)This section shall not apply to emergency services and care as defined in Section 1317.1 of the Health and Safety Code. (f) (h) A violation of this section may constitutes unprofessional conduct and may be grounds for disciplinary action by the prescriber's licensing board. Each licensing board established under this division, or under an initiative act referred to in this division, shall be charged with enforcing this section as it pertains to that board's prescribers",2
"None received as of June 15, 2005",1
"Appendix I Federal School Intervention Models (Appendix C in the Notice of Final Priorities, Requirements, Definitions, and Selection Criteria)",1
Note: all opposition received prior to recent,1
Note: Some opposition letters received by the committee are based on a previous version of the bill which included provisions prohibiting hospitals from making material changes in their,1
Note: the parties listed below are supporting this measure subject to the process outlined in the background section above.,1
NOTE: These opposition letters do not reflect the authoros amendments to be offered in committee. It is not clear if those amendments have removed any of this,1
"NOTE: THIS ANALYSIS REFLECTS AUTHOR'S AMENDMENTS TO BE OFFERED IN COMMITTEE, WHICH DELETE ALL OF THE BILL EXCEPT",1
Opposing original bill or supporting bill with,1
"Opposition as to prior version, unknown as to",1
Opposition from these parties is based on the jail sanctions and detoxification provisions.,1
?j ? k,1
Opposition to SB 1438 on 6/15/04 was as follows:,1
Per AB 155 Sen. Local Gov't Cmte,1
Per Assembly Governmental,1
Per Assembly Third Reading,1
Per Senate G.O. Committee,1
Per Senate Labor and,1
Per Senate Local,1
SB 1X opposition list,1
SB 1X support list,1
"See ""Opposition response to proposed amendments unknown"" in",1
"See ""Recent amendments designed to address opposition"" in above",1
"Support as to prior version, unknown as to",1
Support to SB 1438 on 6/15/04 was as follows:,1
The author's amendments to be offered in committee,1
The following groups opposed the prior version of the bill. It is unknown if the 8/6/97 amendments remove their,1
The following was the support on AB 718,1
These groups objected to previous versions,1
THIS ANALYSIS REFLECTS AUTHOR'S AMENDMENTS TO BE OFFERED IN,1
"Unable to re-verify at time of this writing, per Senate Health and Human Services Committee",1
Unable to re-verify at time of this writing-per,1
Unable to reverify if,1
Unable to verify at time of writing - Per,1
Unable to verify at time of writing -- Per Sen. Education Committee,1
Unable to verify support,1
"(a) No less than once every five years, the The State Fire Marshal shall identify areas in the state as moderate, high, and very high fire hazard severity zones based on consistent statewide criteria and based on the severity of fire hazard that is expected to prevail in those areas. Moderate, high, and very high fire hazard severity zones shall be based on fuel loading, slope, fire weather, and other relevant factors including areas where winds have been identified by the Office of the State Fire Marshal as a major cause of wildfire spread. (b) The State Fire Marshal shall provide an opportunity, pursuant to Article 5 (commencing with Section 11346) of the Administrative Procedure Act (Chapter 3.5 (commencing with Section 11340) of Part 1 of Division 3 of Title 2 of the Government Code), for the public to review and comment on the map proposed pursuant to subdivision (a) before submission to the local agency. (c) The State Fire Marshal shall allow for the petition for a review and potential redesignation of an area greater than 50 acres, or a large area of a different size as determined by the State Fire Marshal, that has undergone a significant change in conditions that would likely result in a decrease in fire hazard severity based on substantial evidence. (d) (1) Applicants representing an area greater than 50 acres in size, or representing a large area of a different size as determined by the State Fire Marshal pursuant to subdivision (c), may seek a preliminary determination from the State Fire Marshal on fire safety standards and project design measures that may result in a decrease in fire hazard severity following development, such as site grading, defensible space, fire hardening of homes and commercial buildings, fuel breaks, fuel management zones, fuel management plans, community wildfire protection plans, and other measures identified by the State Fire Marshal. The State Fire Marshal may provide a preliminary determination that those measures would likely result in a decrease in fire hazard severity following development if supported by substantial evidence. (2) The State Fire Marshal shall determine the types of entities eligible to submit an application for a preliminary determination pursuant to paragraph (1). (e) The State Fire Marshal may require a regulatory fee from the applicant to cover all of the State Fire Marshal's costs in evaluating and responding to an application described in subdivision (c) or (d). The State Fire Marshal may develop regulations to further define the process for submitting and reviewing an application described in subdivision (c) or (d), including minimum information, data, and modeling requirements. (c)(1) In periods between the State Fire Marshal's review of areas of the state for recommendation regarding an area's fire hazard severity zone, pursuant to section 51181, the State Fire Marshal may confer with entities, including, but not limited to, public agencies, tribes, nonprofit organizations, members of the public, and others, on actions that may impact the degree of hazard in an area or the area's recommended fire hazard severity designation. The State Fire Marshal may provide a written response to an entity on actions that may impact the degree of hazard. (2) In periods between the State Fire Marshal's review of areas of the state for recommendation regarding an area's fire hazard severity zone, pursuant to section 51181, entities, including, but not limited to, public agencies, tribes, nonprofit organizations, members of the public, and others, may provide information to the State Fire Marshal on actions the entity has taken or plans to take prior to the next review that may impact the degree of hazard in an area or the area's fire hazard designation. The State Fire Marshal, according to the State Fire Marshal's discretion, may consider this information in the next review. (3) Any letters provided by the State Fire Marshal pursuant to (1) and any documentation provided to the State Fire Marshal pursuant to (2) shall be posted on the State Fire Marshal's internet website. (4) The State Fire Marshal may require a regulatory fee from an entity to cover the State Fire Marshal's costs due to this subdivision",1
"(a) On and after January 1, 20220, a health care practitioner authorized to issue a prescription pursuant to Section 4040 shall have the capability to issue an electronic data transmission prescription, as defined under Section 4040, on behalf of a patient and to transmit that electronic data transmission prescription to a pharmacy selected by the patient. (b) On and after January 1, 20220, a pharmacy, pharmacist, or other practitioner authorized under California law to dispense or furnish a prescription pursuant to Section 4040 shall have the capability to receive an electronic data transmission prescription on behalf of a patient. (c) For a prescription for a controlled substance, as defined by Section 4021, generation and transmission of the electronic data transmission prescription shall comply with Parts 1300, 1304, 1306, and 1311 of Title 21 of the Code of Federal Regulations, as amended from time to time. (d) On and after January 1, 20221, a prescription prescribed by a health care practitioner shall be issued as an electronic data transmission prescription. This subdivision shall not apply to prescriptions issued pursuant to subdivision (e). (e) Subdivision (d) shall not apply to any of the following: (1) The prescription is issued pursuant to Section 11159.2 of the Health and Safety Code. (2) An electronic data transmission prescription is not available due to a temporary technological or electrical failure. For purposes of this paragraph, ""temporary technological or electrical failure"" means failure of a computer system, application, or device, or the loss of electrical power to that system, application, or device, or any other service interruption affecting the certified electronic data transmission prescription application used to transmit the prescription. (3) The prescribing health care practitioner is issuing a prescription to be dispensed by a pharmacy located outside California. (4) The prescription is issued in a hospital emergency department or urgent care clinic when one or more of the following conditions are present",2
"(e) Any regulations promulgated by the State Board of Forestry and Fire Protection pursuant to this section before January 1, 2025, shall remain valid and in effect after that date. The State Fire Marshal may amend the board's regulations and adopt new regulations after January 1, 2025, pursuant to this section",1
"(i) Any regulations promulgated by the State Board of Forestry and Fire Protection pursuant to this section before January 1, 2025, shall remain valid and in effect after that date. The State Fire Marshal may amend the board's regulations and adopt new regulations after January 1, 2025, pursuant to this section",1
(2) does,1
(3) does not,1
(A) California District Attorneys Association,2
(AFL-CIO) University Professional and Technical Employees,1
"(Equipment Dealers): Berchtold Equipment Co. (Bakersfield, Delano and Santa Maria)",1
(c) as,1
AUTHOR'S OFFICE HAS,1
"Assembly Water, Parks and Wildlife",1
Board Certified Health Physicist,1
"From the Assembly Water, Parks and Wildlife",1
See Comment 2 Concerning Possible Removal of,1
all AFSCME,1
from Senate Insurance,1
to SB 1438 on 6/15/04 was as,1
(d) reduce the potential cost of the bill by reducing maximum payment amounts,1
"(e) specify pilot project outcome criteria, as required by this committee for all pilot projects",1
following from the Assembly Committee on,1
(l). (d) If a Medi-Cal provider receives proof of a patient's Medi-Cal,1
most letters received prior to recent substantive,1
(b) elimination of the requirement that needle exchange programs,1
"(b) establish a limit to payments to a CLS, perhaps based on the first 60 days of triage",1
(b) existing theft statutes provide sufficient opportunity for prosecuting phishing,1
(b) provide funding for any mandated staffing increases in order for nursing homes to attract and retain qualified staff in a tight labor market,1
(b) the bill creates a continuously appropriated fund which would not be subject to DOF or legislative oversight,2
(b) the bill undercuts local authority by giving the state the right to intervene in local decisions,1
based in part on the Assembly Natural Resources Committee,2
(c) begin movement toward some form of licensure for CLSs,1
(c) eliminate the requirement for shift ratios and instead retain standards tied to minimum hours of care per patient,1
(c) there are no guarantees that federal funds would be available,2
(Calderon) Page b Officerso Association,1
(Cedillo) Citizens League,1
(Ducheny) Council,1
(Dunn) of Commerce,1
DUTRA,1
(end) Apple Valley Fire Protection District,1
(end) California Correctional Peace Officers Association,2
(end) California Union of Safety Employees,1
(end) City of Lakewood,1
(end) Little Hoover Commission,1
(Escutia) Citizens Against Lawsuit Abuse,1
(Figueroa) Bankers Association,1
(Figueroa) PageB Clearinghouse,1
"(following from author) Sheriff Don Horsley, San Mateo County",2
"(following from author) Sheriff, Sutter County",2
(former) Senator Patrick Johnston,2
(Katz) Page b for Survivors of Domestic violence,1
(Koretz) Association,1
(Kuehl) Advocates,1
(Kuehl) Owners Association,1
(Leno) Ami,1
(Ortiz) Petroleum Association,1
(Peace) Liberties Union,1
"per Assembly Elections, Redistricting and Constitutional Amendments Committee",2
(Perata) Law Center,1
(Romero) Crime Victims Bureau,1
(Runner) PageB Sheriff,1
(See attached chart) SB 402,1
(Shirley Horton) PageB Defenders Association,1
(Speier) Officers of California,1
(Steinberg) Incarceration,1
County Recorders' Association of AB 578 (Leno) California,1
Unable to verify at time of writing - Per Senate Health and Human Services Committee,2
(Vasconcellos) Rental,1
( American Plastics Council Nestle USA Inc. California Chamber of Commerce California Grocers Association California League of Food Processors Berkeley Farms Inc. San Fernando Farmdale Creamery Adohr Farms Inc. J. M. Smucker Company B. W. Knudsen Company California Farm Products Safeway Inc. Hershey Foods Corporation National Food Processors Association Pillsbury Company Soap and Detergent Association Cosmetic Toiletry and Fragrance Association California Retailers Association Del Monte Research Center California Teamsters Public Affairs Council Kimberly-Clark American Stores Company Coca-Cola Foods/Anaheim Amoco Foam Products Company Coca-Cola USA/Ontario Procter and Gamble Reckitt and Colman National Association for Plastic Container Recovery (NAPCOR) Tri Valley Growers Grocery Manufacturers of America Dart Container Corporation of Northern California Super Shore Industries Alta Dena Certified Dairy Berry Plastics Corporation American National Corporation Darigold Agricultural Council of California Dairy Institute of California),1
"(3) allow school districts to utilize their local matching funds pursuant to the State School Deferred Maintenance Program for the 2003-04 fiscal year to supplement state funding for CSR programs to avoid the reduction or elimination of those programs. ""I believe the bill's revised fiscal consequences for exceeding the current 20:1 student-to-teacher ratio are inappropriate. The existing CSR program allows school districts sufficient flexibility to adhere to the 20:1 ratio. I am not aware of any information that suggests increasing class sizes up to 21.9 would not erode the benefits of this current, successful school reform measure. Indeed, by relaxing the penalties for infractions of the class size limits, this bill would only serve to provide fiscal incentives to reduce the educational benefits of the current program. ""For these reasons, I am unable to sign this measure",1
(a) Opponents generally,1
"(a) There is in the California Environmental Protection Agency the State Water Resources Control Board consisting of five members appointed by the Governor. One of the members appointed shall be an attorney admitted to practice law in this state who is qualified in the fields of water supply and water rights, one shall be a registered civil engineer under the laws of this state who is qualified in the fields of water supply and water rights, one shall be a registered professional engineer under the laws of this state who is experienced in sanitary engineering and who is qualified in the field of water quality, and one shall be qualified in the field of water quality. One of the above-appointed persons, in addition to having the specified qualifications, shall be qualified in the field of water supply and water quality relating to irrigated agriculture. One member shall not be required to have specialized experience. (b) Each member shall represent the state at large and not any particular portion thereof and shall serve full time. The board shall, to the extent possible, be composed of members from different regions of the state. The appointments made by the Governor shall be subject to confirmation by the Senate in accordance with Article 2 (commencing with Section 1770) of Chapter 4 of Division 4 of Title 1 of the Government Code. (c) This section shall remain in effect only until January 1, 2025, and as of that date is repealed",1
(b) applies too broadly to businesses that are not responsible for the types of abuses being complained about and/or businesses that are already subject to state licensing regulation,1
"(b) extend group coverage for up to 12 months or the next open enrollment period, instead of 180 days",1
(b) give DHS more discretion in deciding whether or not to grant a clearance by reducing the crimes for which no appeal is possible (the mandatory exclusion crimes),1
"(b) permits the BPT, in cases where there are more than two immediate family members of the victim who wish to attend, to allow the attendance of additional immediate family members",1
"(b) the current community mental health system is not capable of offering the services needed under this bill, nor should scarce mental health dollars go toward building an AOT system",1
"(c) as the Act was enacted just last year, it may be prudent to allow more time to see if the civil remedies are a sufficient deterrent before adding additional criminal sanctions. 4)Similar legislation , AB 2919 (Benoit was held on this committee's Suspense File",1
"(c) make criminal clearances transferable among different types of facilities (e.g., nursing homes and ADHC centers)",1
"(c) remove the 10% rate increase for post-contract reimbursements. These changes would make the bill similar to AB 1522, described below. 4)Related Bill . AB 1522 (Thomson and Frommer), approved by the Senate Insurance Committee on 8/22/01, addresses continuity of care when a contract is not renewed. Among other differences with this bill, AB 1522: a Requires a longer continuity of care period (up to one year versus 180 days",1
"(c) requires the BPT to allow the victim, next of kin, or immediate family members to file with the BPT, in lieu of personal appearances at any hearing to review parole suitability or the setting of a parole date, a written, audiotaped, or videotaped statement expressing his or her views concerning the crime and the person responsible",1
"(c) state interference in municipal bankruptcy may result in state legal liability. 4) Does the bill create a major new state obligation? State liability is of particular concern given the broad authority granted to CDIAC by the bill to deny access to bankruptcy, place conditions on bankruptcy filings, and to recommend alternatives. A similar concern was expressed in Governor Wilson's veto of a bill with similar gatekeeping measures in 1996 (SB 349/Kopp). The veto message stated that state interference ""could raise questions of the liability of the state to creditors of the public agency if eligibility for bankruptcy is denied."" The findings and declarations language in this bill (specifically, paragraphs (d), (e), and (f) of section 1 imply that the state has an explicit responsibility to maintain the financial solvency of local governments. Under the bill, for example, if CDIAC were to deny access to bankruptcy protection and recommend state that the local government seek state assistance, the Legislature could face a strong pressure - even a legal obligation - to provide such funding",1
"(c) this bill will result in more costs to courts, law enforcement, and other systems that interact with mentally ill persons",1
(c) unreasonably penalizes a business for an inadvertent call,1
(d) clarify the definition of direct care staff to be consistent with one used by the Department of Social Services for adult day care,1
"(d) lacks clarity regarding when names will be added to the ""do not call"" list",1
"(d) mitigate the citation provisions in the bill. 4)Budget Subcommittee Actions . When the Senate Budget and Fiscal Review Subcommittee 3 heard nursing home issues on April 16, it tentatively approved $100 million ($50 million GF, pending the May Revision, to increase funding provided to nursing homes for this and other issues, and adopted placeholder trailer bill language requiring DHS to provide an alternative rate methodology by April 1, 2002",1
"(e) creates confusion by establishing yet another state law that is different from that enacted in other states with which a marketer must comply, and adds another set of state fees to marketers' costs",1
"(e) eliminate the requirement for contractors' employees to be cleared through DHS, instead requiring contractors to do their own clearances",1
"(f) clarify the CLS reimbursement eligibility in terms of services and clients. 4Current law directs the board to administer California's crime victim indemnification program. Qualifying victims of crime may receive up to $46,000in financial assistance for losses resulting from a crime when the losses cannot be reimbursed by other sources. Coverable losses include medical, mental health counseling, financial support, funeral services, and job training. Personal property losses and pain and suffering are not compensated under the program. Also eligible are ""derivative victims,"" persons not directly injured as a result of the crime, but who, at the time of the crime, were a parent, sibling, spouse, or child of the victim",1
(f) duplicates the two lists as discussed above that are produced by the DMA and by individual businesses pursuant to federal law. The author has made or proposed several amendments in an attempt to address both the opponents' concerns and issues raised when the bill was heard in the Assembly Business and Professions,1
"(f) establish a statute of limitations for the applicability of certain low-risk crimes. Most of these issues remain in the current version of the bill. 3Mandatory Exclusions . This bill requires DHS to deny, revoke or suspend a license or deny a clearance if a person has been convicted of any number of violent or serious felonies, with no opportunity for appeal. The list of crimes range from murder to felony petty theft. While most of the offenses are ones that arguably should result in permanent denial from ADHC licensure or employment, some of them-such as burglary-may exclude a large number of potential employees. Moreover, some of the crimes may have been committed years ago, with no subsequent convictions for the person seeking the clearance. For those convictions over which DHS has discretion, the bill lists a number of extenuating or mitigating circumstances that the department could consider in deciding whether or not to grant a clearance. Should the list of mandatory exclusions be amended to give DHS discretion over burglary convictions and others that are more than 10 years old, provided there have been no subsequent convictions",1
"(ii) Use locally adopted competencies to measure the effectiveness of staff who can work within the turnaround environment to meet the needs of students, (A) Screen all existing staff and rehire no more than 50 percent",1
(DUTRA) Association,1
(EM) power + Resilience Project,1
(Escutia) Medical Care Program,1
